time,open,high,low,close,55EMA,89EMA,200EMA,Volume
1742873400,1374.49,1375.33,1371.99,1372.58,1367.0771888341194,1367.9539765127522,1363.595133837274,76525572
1742875200,1372.54,1373.33,1371.69,1372.94,1367.2865749471866,1368.0647770346911,1363.6881175801868,45363234
1742877000,1373.02,1373.02,1372.83,1372.83,1367.4845544133586,1368.1706708783647,1363.7790815843641,39199
1742882400,1372.82,1373.31,1371.22,1373.3,1367.6922488985958,1368.2846559699567,1363.8738170909874,84324071
1742884200,1373.36,1375.77,1372.32,1372.67,1367.870025723646,1368.3821080595133,1363.9613412990373,105323447
1742886000,1372.71,1372.71,1367.37,1371.24,1367.9903819478016,1368.4456167693018,1364.0337657637235,115694584
1742887800,1371.37,1371.37,1369.77,1369.77,1368.05393973538,1368.4750475077617,1364.0908427212985,29227310
1742954400,1369.77,1374.12,1369.77,1373.89,1368.2623704591165,1368.595379785367,1364.1883467738228,35609175
1742956200,1374,1376.48,1371.3,1376.14,1368.543714371291,1368.7630380123587,1364.3072686964713,69350508
1742958000,1376.23,1376.69,1372.57,1372.78,1368.695010286602,1368.8523038343062,1364.391574480586,57595411
1742959800,1372.66,1372.71,1368.19,1368.27,1368.6798313477948,1368.8393637490994,1364.4301657792867,48226673
1742961600,1368.39,1369.39,1367.83,1367.83,1368.6494802282307,1368.8169334435638,1364.4639949755126,32017422
1742963400,1367.96,1367.96,1367.96,1367.96,1368.6248559343653,1368.7978904781512,1364.4987810951593,12944
1742968800,1367.47,1367.78,1366.02,1366.83,1368.5607539367095,1368.7541595786367,1364.5219773031677,88464890
1742970600,1367,1370.65,1366.85,1367.08,1368.5078698675413,1368.7169560324448,1364.5474302653251,83295395
1742972400,1367,1367.79,1359,1364.41,1368.361517372272,1368.6212458983905,1364.5460627999985,163263200
1742974200,1364.35,1364.35,1361.44,1361.44,1368.1143203232623,1368.461662656204,1364.5151567024861,34184061
1743040800,1361.44,1363.7,1360.4,1362.86,1367.926666026003,1368.3371812638438,1364.4986874815659,31454870
1743042600,1362.93,1363.47,1358.79,1360.42,1367.6585708107887,1368.161243902425,1364.4581035265255,54288680
1743044400,1360.57,1362.31,1360.15,1360.69,1367.409693281832,1367.995216260149,1364.4206099590974,36395750
1743046200,1360.68,1363.91,1360.17,1362.76,1367.243632807481,1367.8788781210344,1364.4040864769174,29118022
1743048000,1362.68,1363.12,1361.78,1362.29,1367.0667173500708,1367.7546808294558,1364.38305079058,49445259
1743049800,1362.4,1362.44,1362.4,1362.44,1366.9014774447112,1367.6365768110234,1364.3637169518677,14170
1743055200,1361.66,1362.81,1360.82,1361.97,1366.7253532502573,1367.5106528818894,1364.3398988727447,60513388
1743057000,1361.98,1362.53,1359.29,1362.15,1366.5619477770338,1367.391527262292,1364.3181088342099,76365937
1743058800,1362.25,1364.06,1360.11,1361.44,1366.3790210707111,1367.2592711009077,1364.289470935362,93134870
1743060600,1361.63,1361.63,1360.77,1360.77,1366.1786988896142,1367.115065076443,1364.2544513240648,28248418
1743127200,1361.33,1362.49,1360.71,1361.19,1366.000531072128,1366.9833969636331,1364.2239592710891,31816983
1743129000,1361.71,1361.71,1357.21,1358.47,1365.7315835338377,1366.7942103644414,1364.1667059450087,50220522
1743130800,1358.67,1359.37,1356.49,1356.82,1365.4133126933434,1366.5725612452316,1364.093604393317,42167577
1743132600,1356.75,1357.45,1354.24,1357.28,1365.1228372400096,1366.3660598842264,1364.025807334677,51689356
1743134400,1356.87,1357.55,1355.69,1355.69,1364.7859501957237,1366.1288141090213,1363.942863978113,30332040
1743136200,1355.77,1355.77,1355.73,1355.73,1364.4625234030193,1365.897729351043,1363.86114393853,32655
1743141600,1355.04,1356.03,1353.19,1353.68,1364.0774332814829,1365.626224254353,1363.7598390237188,69832524
