Date,Open,High,Low,Close,Volume,time
2020-04-06,716.2199707,736.75,715.39001465,736.75,334904000,1586138400
2020-04-07,744.9699707,749.13000488,730.2800293,746.69000244,292969000,1586224800
2020-04-08,740.0300293,748.35998535,730.11999512,748.02001953,252294000,1586311200
2020-04-09,751.08001709,765.86999512,751.08001709,760.33001709,298467000,1586397600
2020-04-10,759.08001709,764.35998535,751.59002686,757.94000244,338402000,1586484000
2020-04-13,762.98999023,774.61999512,762.5300293,765.78997803,235282000,1586743200
2020-04-14,769.01000977,769.5300293,753.84997559,767.40997314,266775000,1586829600
2020-04-15,768.04998779,779.52001953,768.01000977,777.2199707,302623000,1586916000
2020-04-16,773.10998535,781.05999756,770.90997314,780.70001221,250936000,1587002400
2020-04-17,786.96002197,790.95001221,783.73999023,789.59997559,309858000,1587088800
2020-04-20,796.16998291,797.48999023,786.72998047,794.9699707,336053000,1587348000
2020-04-21,794.9699707,794.9699707,761.96002197,766.84002686,397399000,1587434400
2020-04-22,752.79998779,774.94000244,749.9699707,768.91998291,253435000,1587520800
2020-04-23,768.91998291,785.59997559,768.91998291,773.90997314,205795000,1587607200
2020-04-24,777.2800293,778.29998779,767.30999756,776.65997314,262270000,1587693600
2020-04-27,780.65002441,785.73999023,770.77001953,770.77001953,307356000,1587952800
2020-04-28,773.30999756,776.13000488,763.65997314,767.21002197,219399000,1588039200
2020-04-29,768.59002686,772.61999512,768.19000244,769.10998535,250081000,1588125600
2020-05-04,766.14001465,769.72998047,761.64001465,762.4699707,285570000,1588557600
2020-05-05,763.2199707,767.0300293,760.03997803,764.15997314,212376000,1588644000
2020-05-06,767.29998779,782.59002686,765.36999512,782.59002686,272446000,1588730400
2020-05-07,785.08001709,796.53997803,785.08001709,796.53997803,240803000,1588816800
2020-05-08,800.32000732,825.7199707,800.20001221,813.72998047,371338000,1588903200
2020-05-11,818.26000977,828.33001709,812.47998047,828.33001709,353416000,1589162400
2020-05-12,827.28997803,835.95001221,819.65997314,835.32000732,322211000,1589248800
2020-05-13,835.32000732,839.59002686,815.13000488,834.21002197,374603000,1589335200
2020-05-14,830.9699707,836.19000244,826.16998291,832.40002441,341117000,1589421600
2020-05-15,835.41998291,838.4699707,824.59002686,827.0300293,301891000,1589508000
2020-05-18,827.48999023,837.60998535,823.08001709,837.01000977,254049000,1589767200
2020-05-19,852.14001465,854.25,844.15002441,845.91998291,385272000,1589853600
2020-05-20,843.26000977,852.90997314,842.21002197,852.90997314,265771000,1589940000
2020-05-21,854.92999268,862.72998047,854.03997803,862.72998047,331906000,1590026400
2020-05-22,859.28997803,860.65002441,852.08001709,852.73999023,303976000,1590112800
2020-05-25,852.90002441,860.45001221,849.11999512,859.03997803,307227000,1590372000
2020-05-26,861.4699707,869.65002441,860.2199707,869.13000488,328349000,1590458400
2020-05-27,869.13000488,875.34997559,857.47998047,857.47998047,388897000,1590544800
2020-05-28,858.9699707,866.16998291,856.47998047,861.39001465,322215000,1590631200
2020-05-29,861.59002686,866.95001221,859.26000977,864.4699707,318191000,1590717600
2020-06-01,868.9699707,878.66998291,868.9699707,878.66998291,476516000,1590976800
2020-06-02,879.22998047,882.72998047,874.5300293,874.79998779,484708000,1591063200
2020-06-03,876.72998047,881.16998291,874.01000977,881.16998291,351958000,1591149600
2020-06-04,883.2199707,888.32000732,883.2199707,883.90002441,431122000,1591236000
2020-06-05,883.40002441,886.59002686,878.5,886.2199707,499608000,1591322400
2020-06-08,888.70001221,905.65002441,888.70001221,899.91998291,572019000,1591581600
2020-06-09,902.26000977,904.89001465,898.86999512,899.42999268,501725000,1591668000
2020-06-10,898.7800293,902.69000244,890.29998779,900.0,542865000,1591754400
2020-06-11,900.47998047,903.70001221,867.36999512,867.36999512,707458000,1591840800
2020-06-12,841.84997559,863.52001953,841.44000244,863.52001953,620771000,1591927200
2020-06-15,867.52001953,868.15997314,832.4699707,832.4699707,708244000,1592186400
2020-06-16,848.85998535,858.70001221,844.66998291,856.13000488,412445000,1592272800
2020-06-17,861.04998779,861.04998779,852.27001953,854.44000244,354840000,1592359200
2020-06-18,850.91998291,858.0300293,847.48999023,855.27001953,280311000,1592445600
2020-06-19,857.77001953,868.55999756,857.77001953,868.55999756,440092000,1592532000
2020-06-22,871.55999756,872.94000244,867.36999512,871.2800293,350371000,1592791200
2020-06-23,871.11999512,873.20001221,864.02001953,868.20001221,455360000,1592877600
2020-06-24,868.20001221,873.13000488,857.58001709,859.71002197,370921000,1592964000
2020-06-25,851.09002686,856.22998047,849.65002441,854.59002686,312297000,1593050400
2020-06-26,859.07000732,862.59002686,850.65997314,851.97998047,300386000,1593136800
2020-06-29,846.26000977,846.5300293,826.0,829.35998535,389638000,1593396000
2020-06-30,836.7199707,840.30999756,821.91998291,825.10998535,358394000,1593482400
2020-07-01,827.66998291,844.26000977,826.38000488,843.48999023,303546000,1593568800
2020-07-02,845.65997314,845.65997314,838.47998047,842.38000488,223795000,1593655200
2020-07-03,845.26000977,848.15997314,843.25,847.60998535,203001000,1593741600
2020-07-06,851.4699707,861.84997559,850.03997803,861.15997314,215092000,1594000800
2020-07-07,865.46002197,870.63000488,863.41998291,863.41998291,330902000,1594087200
2020-07-08,861.75,865.58001709,859.97998047,864.5,237541000,1594173600
2020-07-09,867.65997314,878.35998535,867.45001221,876.46002197,306076000,1594260000
2020-07-10,873.70001221,878.5300293,867.59002686,871.21002197,291114000,1594346400
2020-07-13,874.84997559,876.83001709,866.98999023,868.7199707,246074000,1594605600
2020-07-14,865.01000977,868.10998535,860.2800293,868.10998535,239138000,1594692000
2020-07-15,872.79998779,876.69000244,869.90997314,869.90997314,258294000,1594778400
2020-07-16,871.80999756,876.83001709,869.25,876.83001709,243472000,1594864800
2020-07-17,873.47998047,875.07000732,871.89001465,872.02001953,270682000,1594951200
2020-07-20,870.65997314,871.64001465,861.40002441,861.40002441,285076000,1595210400
2020-07-21,863.94000244,864.70001221,856.94000244,861.69000244,245405000,1595296800
2020-07-22,862.79998779,864.0,854.9699707,855.08001709,278602000,1595383200
2020-07-23,854.91998291,857.2199707,851.9699707,856.75,240495000,1595469600
2020-07-24,854.22998047,854.57000732,816.65002441,829.15997314,505099000,1595556000
2020-07-27,794.14001465,808.73999023,780.64001465,785.16998291,422707000,1595815200
2020-07-28,786.7199707,814.40002441,786.66998291,813.35998535,328491000,1595901600
2020-07-29,800.39001465,800.39001465,779.82000732,790.84002686,362092000,1595988000
2020-07-30,796.2199707,802.9699707,794.88000488,801.13000488,188945000,1596074400
2020-07-31,787.7800293,803.54998779,786.97998047,798.39001465,249631000,1596160800
2020-08-03,796.85998535,814.84002686,796.4699707,814.65002441,298136000,1596420000
2020-08-04,822.85998535,827.57000732,820.20001221,827.57000732,277449000,1596506400
2020-08-05,827.53997803,839.52001953,820.73999023,837.79998779,306639000,1596592800
2020-08-06,838.01000977,844.15997314,833.55999756,840.03997803,257017000,1596679200
2020-08-07,840.65002441,844.33001709,836.84002686,841.46002197,259885000,1596765600
2020-08-10,845.10998535,849.52001953,843.20001221,843.20001221,309297000,1597024800
2020-08-11,847.60998535,847.60998535,840.34997559,843.08001709,249000000,1597111200
2020-08-12,844.19000244,848.53997803,842.88000488,846.91998291,272493000,1597197600
2020-08-13,849.96002197,855.19000244,849.85998535,855.04998779,256245000,1597284000
2020-08-14,854.28997803,860.32000732,848.38000488,850.73999023,304706000,1597370400
2020-08-17,848.08001709,852.04998779,841.61999512,850.15002441,237511000,1597629600
2020-08-18,850.15002441,851.05999756,845.0,846.42999268,227511000,1597716000
2020-08-19,847.19000244,853.15002441,846.2199707,851.21002197,240147000,1597802400
2020-08-20,851.21002197,856.98999023,847.44000244,848.21002197,285686000,1597888800
2020-08-21,849.98999023,856.45001221,849.69000244,854.7800293,286817000,1597975200
2020-08-24,860.34997559,868.67999268,860.34997559,868.67999268,381518000,1598234400
2020-08-25,870.91998291,877.57000732,870.91998291,874.11999512,399065000,1598320800
2020-08-26,873.61999512,876.9699707,871.7800293,873.4699707,352377000,1598407200
2020-08-27,872.38000488,875.71002197,871.92999268,874.71002197,325718000,1598493600
2020-08-28,878.78997803,885.85998535,877.70001221,878.97998047,398321000,1598580000
2020-08-31,882.13000488,888.44000244,879.26000977,881.65002441,352651000,1598839200
2020-09-01,882.40002441,892.51000977,880.78997803,891.72998047,317000000,1598925600
2020-09-03,898.25,904.32000732,896.26000977,903.9699707,370490000,1599098400
2020-09-04,896.02001953,903.10998535,893.85998535,901.53997803,346439000,1599184800
2020-09-07,903.84997559,905.79998779,888.25,888.25,434063000,1599444000
2020-09-08,891.60998535,894.58001709,884.88000488,890.14001465,294021000,1599530400
2020-09-09,883.67999268,892.40002441,881.57000732,889.32000732,318443000,1599616800
2020-09-10,895.28997803,896.7800293,888.82000732,888.82000732,387237000,1599703200
2020-09-11,888.82000732,890.97998047,884.66998291,888.9699707,309909000,1599789600
2020-09-14,891.89001465,895.30999756,891.89001465,894.57000732,364432000,1600048800
2020-09-15,896.60998535,898.73999023,894.65997314,896.26000977,381799000,1600135200
2020-09-16,897.42999268,897.58001709,894.63000488,897.4699707,290434000,1600221600
2020-09-17,897.4699707,899.40997314,890.92999268,894.03997803,395455000,1600308000
2020-09-18,896.08001709,902.10998535,895.82000732,900.95001221,361844000,1600394400
2020-09-21,904.5,909.7800293,904.5,907.94000244,403435000,1600653600
2020-09-22,905.90002441,909.69000244,902.4699707,906.19000244,401408000,1600740000
2020-09-23,908.9699707,913.52001953,908.9699707,912.5,392507000,1600826400
2020-09-24,910.5300293,914.51000977,907.32000732,908.58001709,398464000,1600912800
2020-09-25,910.7800293,911.29998779,905.55999756,908.27001953,361232000,1600999200
2020-09-28,911.20001221,913.59997559,910.03997803,912.5,420240000,1601258400
2020-09-29,916.63000488,917.48999023,903.97998047,903.97998047,465359000,1601344800
2020-09-30,904.34002686,907.0,900.44000244,905.21002197,340686000,1601431200
2020-10-01,910.13000488,914.09002686,909.13000488,914.09002686,352449000,1601517600
2020-10-02,914.09002686,916.66998291,897.7199707,909.90997314,527158000,1601604000
2020-10-05,913.77001953,915.54998779,910.96002197,914.67999268,456101000,1601863200
2020-10-06,918.10998535,918.92999268,912.77001953,915.66998291,496132000,1601949600
2020-10-07,913.61999512,923.57000732,912.69000244,919.7199707,523961000,1602036000
2020-10-08,922.08001709,922.08001709,913.89001465,918.84002686,470304000,1602122400
2020-10-09,919.47998047,924.0,917.70001221,924.0,388133000,1602208800
2020-10-12,930.7800293,933.13000488,923.2800293,925.83001709,457229000,1602468000
2020-10-13,926.76000977,930.96002197,923.7800293,929.85998535,359015000,1602554400
2020-10-14,931.89001465,940.17999268,931.89001465,940.17999268,474921000,1602640800
2020-10-15,945.2800293,945.92999268,938.70001221,942.76000977,470505000,1602727200
2020-10-16,944.0300293,946.22998047,935.97998047,943.29998779,443330000,1602813600
2020-10-19,945.01000977,946.28997803,941.91998291,943.69000244,389468000,1603072800
2020-10-20,941.0,944.53997803,937.32000732,944.41998291,444328000,1603159200
2020-10-21,947.15997314,948.20001221,939.0,939.0300293,412650000,1603245600
2020-10-22,938.05999756,949.90002441,933.7800293,949.90002441,365115000,1603332000
2020-10-23,953.45001221,961.26000977,953.14001465,961.26000977,452492000,1603418400
2020-10-26,967.52001953,970.15002441,950.79998779,950.79998779,428249000,1603677600
2020-10-27,950.79998779,954.7199707,946.2800293,946.4699707,455852000,1603764000
2020-10-28,942.82000732,946.90997314,921.04998779,921.04998779,456058000,1603850400
2020-10-29,916.48999023,925.84002686,914.33001709,919.08001709,436133000,1603936800
2020-10-30,925.40997314,926.32000732,911.20001221,925.4699707,312753000,1604023200
2020-11-02,926.09002686,933.67999268,924.14001465,933.67999268,297601000,1604282400
2020-11-03,936.72998047,937.57000732,932.17999268,935.40997314,318702000,1604368800
2020-11-04,935.40997314,943.55999756,933.85998535,939.76000977,350872000,1604455200
2020-11-05,940.32000732,945.51000977,937.75,937.75,304333000,1604541600
2020-11-06,939.72998047,941.20001221,934.63000488,938.28997803,268232000,1604628000
2020-11-09,942.15002441,951.98999023,942.15002441,951.98999023,393195000,1604887200
2020-11-10,962.67999268,963.4699707,951.90002441,951.90002441,456747000,1604973600
2020-11-11,954.46002197,956.65002441,947.60998535,952.2199707,376514000,1605060000
2020-11-12,953.9699707,959.2800293,953.61999512,959.2800293,343912000,1605146400
2020-11-13,959.55999756,966.28997803,959.13000488,966.28997803,457829000,1605232800
2020-11-16,970.10998535,972.97998047,950.5,950.78997803,518930000,1605492000
2020-11-17,955.52001953,968.90002441,953.2199707,968.90002441,400955000,1605578400
2020-11-18,969.47998047,974.29998779,966.32000732,973.5300293,478682000,1605664800
2020-11-19,975.32000732,983.26000977,974.33001709,983.26000977,500119000,1605751200
2020-11-20,984.71002197,990.0,980.7199707,990.0,501052000,1605837600
2020-11-23,991.86999512,995.90002441,985.38000488,994.19000244,489690000,1606096800
2020-11-24,996.54998779,997.98999023,984.91998291,995.76000977,550068000,1606183200
2020-11-25,1000.39001465,1002.30999756,996.79998779,999.94000244,475737000,1606269600
2020-11-26,999.23999023,1005.9699707,994.90997314,1005.9699707,493558000,1606356000
2020-11-27,1006.67999268,1010.2199707,1004.0,1010.2199707,446435000,1606442400
2020-11-30,1011.82000732,1012.5,1002.60998535,1003.08001709,532930000,1606701600
2020-12-01,988.71002197,1008.86999512,988.71002197,1008.86999512,583308000,1606788000
2020-12-02,1008.77001953,1015.85998535,1007.90997314,1014.32000732,684525000,1606874400
2020-12-03,1016.72998047,1020.34997559,1014.05999756,1019.79998779,518905000,1606960800
2020-12-04,1019.79998779,1025.17004395,1018.66998291,1021.48999023,553590000,1607047200
2020-12-07,1024.33996582,1030.41003418,1022.14001465,1029.97998047,520339000,1607306400
2020-12-08,1029.97998047,1032.57995605,1025.63000488,1029.26000977,527667000,1607392800
2020-12-09,1029.26000977,1039.55004883,1029.26000977,1039.13000488,586052000,1607479200
2020-12-10,1041.65002441,1044.09997559,1030.91003418,1030.91003418,626452000,1607565600
2020-12-11,1033.18994141,1045.95996094,1030.06005859,1045.95996094,463771000,1607652000
2020-12-14,1048.9699707,1064.08996582,1048.9699707,1064.08996582,583589000,1607911200
2020-12-15,1062.02001953,1067.44995117,1052.01000977,1055.27001953,675180000,1607997600
2020-12-16,1058.33996582,1066.98999023,1057.20996094,1066.98999023,591566000,1608084000
2020-12-17,1065.84997559,1065.84997559,1051.42004395,1051.77001953,667888000,1608170400
2020-12-18,1055.75,1068.56005859,1055.75,1067.45996094,623638000,1608256800
2020-12-21,1071.61999512,1081.59997559,1070.85998535,1081.07995605,713662000,1608516000
2020-12-22,1081.84997559,1084.22998047,1077.06005859,1083.44995117,756114000,1608602400
2020-12-23,1087.89001465,1094.08996582,1077.92004395,1078.90002441,813170000,1608688800
2020-12-24,1083.82995605,1084.76000977,1046.89001465,1067.52001953,757319000,1608775200
2020-12-25,1068.82995605,1084.42004395,1061.82995605,1084.42004395,652809000,1608861600
2020-12-28,1094.36999512,1096.10998535,1083.90002441,1091.32995605,723883000,1609120800
2020-12-29,1090.48999023,1102.79003906,1087.93005371,1099.48999023,678818000,1609207200
2020-12-30,1099.7800293,1108.82995605,1094.91003418,1097.54003906,676979000,1609293600
2020-12-31,1098.25,1105.32995605,1096.27001953,1103.86999512,527819000,1609380000
2021-01-04,1113.77001953,1126.43005371,1113.58996582,1120.4699707,764036000,1609725600
2021-01-05,1116.95996094,1134.44995117,1116.48999023,1132.55004883,763428000,1609812000
2021-01-06,1139.11999512,1152.84997559,1133.69995117,1143.20996094,790452000,1609898400
2021-01-07,1147.26000977,1156.48999023,1143.43994141,1156.48999023,763740000,1609984800
2021-01-08,1164.09997559,1176.32995605,1160.47998047,1167.68994141,808314000,1610071200
2021-01-11,1176.4699707,1186.44995117,1175.0,1184.89001465,845852000,1610330400
2021-01-12,1190.38000488,1192.2800293,1179.23999023,1192.2800293,719935000,1610416800
2021-01-13,1197.31994629,1200.81994629,1183.18005371,1186.05004883,819292000,1610503200
2021-01-14,1189.47998047,1190.5,1178.83996582,1187.40002441,779343000,1610589600
2021-01-15,1188.83996582,1197.73999023,1188.83996582,1194.19995117,783113000,1610676000
2021-01-18,1198.79003906,1200.84997559,1190.32995605,1191.93994141,747415000,1610935200
2021-01-19,1189.91003418,1189.91003418,1117.17004395,1131.0,986187000,1611021600
2021-01-20,1136.5,1142.47998047,1098.05004883,1134.68005371,839301000,1611108000
2021-01-21,1146.85998535,1164.20996094,1132.66003418,1164.20996094,721920000,1611194400
2021-01-22,1166.77001953,1175.7199707,1161.43005371,1166.7800293,758316000,1611280800
2021-01-25,1164.19995117,1172.18005371,1162.80004883,1166.05004883,707236000,1611540000
2021-01-26,1164.9699707,1164.9699707,1121.0300293,1136.11999512,782271000,1611626400
2021-01-27,1122.41003418,1132.98999023,1088.85998535,1097.17004395,785703000,1611712800
2021-01-28,1041.70996094,1052.16003418,1022.77001953,1023.94000244,767874000,1611799200
2021-01-29,998.33001709,1076.10998535,998.33001709,1056.60998535,797386000,1611885600
2021-02-01,1056.60998535,1074.52001953,1035.51000977,1035.51000977,634334000,1612144800
2021-02-02,1036.94995117,1075.5300293,1029.35998535,1075.5300293,602616000,1612231200
2021-02-03,1084.86999512,1113.23999023,1082.94995117,1111.29003906,703175000,1612317600
2021-02-04,1112.9699707,1117.88000488,1098.84997559,1112.18994141,523406000,1612404000
2021-02-05,1114.79003906,1126.91003418,1112.18994141,1126.91003418,529870000,1612490400
2021-02-08,1127.06005859,1127.06005859,1075.09997559,1083.18005371,696600000,1612749600
2021-02-09,1090.88000488,1114.93005371,1078.97998047,1114.93005371,519814000,1612836000
2021-02-17,1127.45996094,1155.7800293,1127.45996094,1155.7800293,568032000,1613527200
2021-02-18,1157.09997559,1174.38000488,1148.66003418,1174.38000488,614819000,1613613600
2021-02-19,1160.65002441,1178.18005371,1157.59997559,1173.5,578283000,1613700000
2021-02-22,1173.56994629,1182.67004395,1169.11999512,1175.04003906,630037000,1613959200
2021-02-23,1174.56994629,1184.31994629,1168.31994629,1177.64001465,598267000,1614045600
2021-02-24,1184.31994629,1185.57995605,1154.35998535,1162.01000977,602996000,1614132000
2021-02-25,1169.9699707,1169.9699707,1155.73999023,1165.43005371,510432000,1614218400
2021-02-26,1148.88000488,1169.2800293,1148.88000488,1168.4699707,554463000,1614304800
2021-03-01,1176.93005371,1186.81994629,1174.44995117,1186.17004395,643381000,1614564000
2021-03-02,1196.16003418,1196.16003418,1181.98999023,1186.60998535,577005000,1614650400
2021-03-03,1184.72998047,1189.18005371,1180.25,1186.94995117,631672000,1614736800
2021-03-04,1191.7800293,1191.90002441,1159.47998047,1168.52001953,673450000,1614823200
2021-03-05,1164.18994141,1169.56005859,1155.59997559,1168.68994141,594835000,1614909600
2021-03-08,1180.32995605,1181.25,1164.02001953,1168.27001953,652703000,1615168800
2021-03-09,1160.95996094,1166.42004395,1150.93994141,1161.9699707,641434000,1615255200
2021-03-10,1163.85998535,1170.58996582,1154.89001465,1170.07995605,723922000,1615341600
2021-03-11,1170.07995605,1183.72998047,1170.07995605,1181.72998047,629101000,1615428000
2021-03-12,1185.20996094,1186.52001953,1178.14001465,1181.56005859,624705000,1615514400
2021-03-15,1183.89001465,1186.06005859,1178.80004883,1184.56005859,676964000,1615773600
2021-03-16,1184.91003418,1184.91003418,1171.76000977,1179.90002441,683854000,1615860000
2021-03-17,1178.64001465,1186.08996582,1176.26000977,1186.08996582,701092000,1615946400
2021-03-18,1196.59997559,1200.93994141,1191.93994141,1200.93994141,628635000,1616032800
2021-03-19,1195.4699707,1199.67004395,1191.95996094,1194.05004883,680901000,1616119200
2021-03-22,1200.05004883,1200.20996094,1189.31005859,1194.43005371,700869000,1616378400
2021-03-23,1190.2800293,1191.4699707,1177.09997559,1183.44995117,683720000,1616464800
2021-03-24,1169.42004395,1174.19995117,1154.2199707,1161.81005859,750477000,1616551200
2021-03-25,1164.41003418,1170.76000977,1154.43994141,1163.09997559,690730000,1616637600
2021-03-26,1162.70996094,1165.76000977,1137.90002441,1162.20996094,670464000,1616724000
2021-03-29,1169.65002441,1175.77001953,1165.7800293,1175.68005371,660950000,1616983200
2021-03-30,1179.64001465,1187.29003906,1172.84997559,1186.35998535,780731000,1617069600
2021-03-31,1186.35998535,1196.44995117,1186.35998535,1191.43994141,703083000,1617156000
2021-04-01,1194.58996582,1217.26000977,1192.82995605,1216.09997559,672835000,1617242400
2021-04-02,1225.76000977,1228.29003906,1221.06994629,1224.44995117,661889000,1617328800
2021-04-05,1245.2800293,1245.2800293,1228.18005371,1236.05004883,693036000,1617588000
2021-04-06,1233.36999512,1244.63000488,1231.14001465,1239.95996094,694064000,1617674400
2021-04-07,1237.39001465,1242.38000488,1232.52001953,1242.38000488,727816000,1617760800
2021-04-08,1242.38000488,1246.40002441,1232.26000977,1234.89001465,664508000,1617847200
2021-04-09,1231.51000977,1234.97998047,1227.59997559,1231.66003418,732818000,1617933600
2021-04-12,1236.79003906,1252.44995117,1232.34997559,1252.44995117,890313000,1618192800
2021-04-13,1262.43994141,1268.02001953,1247.66003418,1248.32995605,1027085000,1618279200
2021-04-14,1240.90002441,1255.86999512,1233.01000977,1255.86999512,861955000,1618365600
2021-04-15,1262.25,1265.86999512,1247.25,1247.25,806491000,1618452000
2021-04-16,1245.06005859,1254.60998535,1227.14001465,1238.70996094,986878000,1618538400
2021-04-19,1243.57995605,1260.57995605,1233.77001953,1260.57995605,817130000,1618797600
2021-04-20,1267.73999023,1286.31994629,1261.2800293,1268.2800293,843602000,1618884000
2021-04-22,1264.31005859,1271.97998047,1227.81994629,1227.81994629,770373000,1619056800
2021-04-23,1227.18005371,1248.5300293,1216.15002441,1248.5300293,716519000,1619143200
2021-04-26,1251.25,1251.25,1214.14001465,1215.77001953,744945000,1619402400
2021-04-27,1213.83996582,1220.95996094,1204.14001465,1219.75,618170000,1619488800
2021-04-28,1220.26000977,1230.91003418,1217.48999023,1229.55004883,612697000,1619575200
2021-04-29,1234.91003418,1239.39001465,1231.25,1239.39001465,647160000,1619661600
2021-05-04,1222.07995605,1242.80004883,1212.56005859,1242.19995117,798494000,1620093600
2021-05-05,1244.68994141,1265.93005371,1244.68994141,1256.43005371,744428000,1620180000
2021-05-06,1255.42004395,1261.48999023,1246.64001465,1250.56994629,730504000,1620266400
2021-05-07,1245.47998047,1250.5,1231.92004395,1241.81005859,783041000,1620352800
2021-05-10,1239.95996094,1259.57995605,1236.84997559,1259.57995605,773056000,1620612000
2021-05-11,1265.10998535,1272.55004883,1256.04003906,1256.04003906,770094000,1620698400
2021-05-12,1251.9699707,1269.08996582,1249.18005371,1269.08996582,700672000,1620784800
2021-05-13,1262.97998047,1273.48999023,1261.98999023,1261.98999023,711521000,1620871200
2021-05-14,1266.43005371,1271.44995117,1259.9699707,1266.35998535,730986000,1620957600
2021-05-17,1272.55004883,1277.82995605,1258.5,1258.69995117,758292000,1621216800
2021-05-18,1259.56994629,1262.2199707,1249.02001953,1252.68005371,692481000,1621303200
2021-05-19,1254.7800293,1262.70996094,1250.57995605,1262.48999023,694352000,1621389600
2021-05-20,1264.61999512,1278.2199707,1255.7800293,1278.2199707,745212000,1621476000
2021-05-21,1272.83996582,1289.0300293,1268.45996094,1283.93005371,698930000,1621562400
2021-05-24,1287.5,1299.82995605,1287.35998535,1297.97998047,715509000,1621821600
2021-05-25,1299.18994141,1308.57995605,1297.22998047,1308.57995605,679063000,1621908000
2021-05-26,1308.04003906,1317.30004883,1304.68005371,1316.69995117,713069000,1621994400
2021-05-27,1318.42004395,1319.67004395,1299.98999023,1303.56994629,732998000,1622080800
2021-05-28,1307.79003906,1323.08996582,1300.06005859,1320.45996094,768850000,1622167200
2021-05-31,1326.65002441,1328.05004883,1307.56005859,1328.05004883,737175000,1622426400
2021-06-01,1329.4699707,1346.33996582,1328.83996582,1337.7800293,629421000,1622512800
2021-06-02,1337.7800293,1344.97998047,1330.81994629,1340.7800293,805242000,1622599200
2021-06-03,1345.20996094,1366.0,1345.20996094,1364.2800293,898882000,1622685600
2021-06-04,1367.06005859,1374.05004883,1360.42004395,1374.05004883,943329000,1622772000
2021-06-07,1374.58996582,1375.73999023,1347.20996094,1358.7800293,876693000,1623031200
2021-06-08,1355.35998535,1364.47998047,1318.10998535,1319.88000488,924506000,1623117600
2021-06-09,1323.52001953,1339.14001465,1312.07995605,1332.90002441,822293000,1623204000
2021-06-10,1332.90002441,1336.70996094,1317.48999023,1323.57995605,723488000,1623290400
2021-06-11,1326.79003906,1352.4699707,1322.07995605,1351.73999023,731262000,1623376800
2021-06-14,1352.72998047,1368.5300293,1352.72998047,1361.7199707,775725000,1623636000
2021-06-15,1361.57995605,1372.7199707,1356.58996582,1367.35998535,730942000,1623722400
2021-06-16,1363.84997559,1370.14001465,1350.72998047,1356.52001953,769634000,1623808800
2021-06-17,1341.06005859,1364.55004883,1337.48999023,1359.92004395,768730000,1623895200
2021-06-18,1366.18994141,1377.77001953,1363.52001953,1377.77001953,809466000,1623981600
2021-06-21,1373.58996582,1381.73999023,1367.84997559,1372.63000488,768183000,1624240800
2021-06-22,1380.83996582,1385.97998047,1375.0,1379.9699707,746948000,1624327200
2021-06-23,1383.15002441,1388.32995605,1372.06005859,1376.86999512,710771000,1624413600
2021-06-24,1376.86999512,1384.70996094,1372.98999023,1379.7199707,591749000,1624500000
2021-06-25,1382.10998535,1390.11999512,1372.80004883,1390.11999512,598106000,1624586400
2021-06-28,1397.95996094,1406.02001953,1390.56005859,1405.81005859,699512000,1624845600
2021-06-29,1408.33996582,1416.33996582,1406.86999512,1410.04003906,647389000,1624932000
2021-06-30,1410.82995605,1419.60998535,1408.18005371,1408.55004883,595286000,1625018400
2021-07-01,1412.15002441,1417.27001953,1402.18005371,1417.07995605,753564000,1625104800
2021-07-02,1422.89001465,1424.2800293,1415.81994629,1420.27001953,706827000,1625191200
2021-07-05,1420.27001953,1421.52001953,1394.11999512,1411.13000488,774452000,1625450400
2021-07-06,1411.13000488,1418.98999023,1354.79003906,1354.79003906,773512000,1625536800
2021-07-07,1354.79003906,1388.55004883,1334.57995605,1388.55004883,733801000,1625623200
2021-07-08,1388.55004883,1388.55004883,1363.92004395,1374.68005371,528832000,1625709600
2021-07-09,1374.68005371,1374.68005371,1335.90002441,1347.14001465,713991000,1625796000
2021-07-12,1347.14001465,1347.14001465,1270.06005859,1296.30004883,912737000,1626055200
2021-07-13,1296.30004883,1307.72998047,1278.30004883,1297.54003906,500178000,1626141600
2021-07-14,1297.54003906,1305.36999512,1264.68005371,1279.91003418,547973000,1626228000
2021-07-15,1279.91003418,1299.18005371,1270.77001953,1293.92004395,419138000,1626314400
2021-07-16,1293.92004395,1304.36999512,1293.92004395,1299.31005859,415121000,1626400800
2021-07-19,1299.31005859,1299.31005859,1237.79003906,1243.51000977,731023000,1626660000
2021-07-20,1243.51000977,1273.29003906,1225.52001953,1273.29003906,568602000,1626746400
2021-07-21,1273.29003906,1284.32995605,1266.70996094,1270.79003906,451952000,1626832800
2021-07-22,1270.79003906,1294.16003418,1266.54003906,1293.67004395,536412000,1626919200
2021-07-23,1293.67004395,1295.63000488,1268.82995605,1268.82995605,582254000,1627005600
2021-07-26,1268.82995605,1277.32995605,1254.56994629,1272.70996094,508547000,1627264800
2021-07-27,1272.70996094,1288.34997559,1272.70996094,1276.93005371,566746000,1627351200
2021-07-28,1276.93005371,1281.17004395,1271.7800293,1277.06994629,406887000,1627437600
2021-07-29,1277.06994629,1293.59997559,1277.06994629,1293.59997559,491061000,1627524000
2021-07-30,1293.59997559,1311.9699707,1293.59997559,1310.05004883,644438000,1627610400
2021-08-02,1310.05004883,1322.34997559,1304.48999023,1314.2199707,614534000,1627869600
2021-08-03,1314.2199707,1332.43994141,1314.2199707,1332.43994141,647013000,1627956000
